2021-03-14 02:12:42,542 passlib.registry registered 'md5_crypt' handler: <class 'passlib.handlers.md5_crypt.md5_crypt'>
2021-03-14 02:12:42,840 p=2269 u=root |  PLAY [Initialization Checkpoint Start] ******************************************************************************************************************************************
2021-03-14 02:15:02,824 p=2269 u=root |  skipping: [master.okd.me]
2021-03-14 02:15:02,862 p=2269 u=root |  skipping: [node01.okd.me]
2021-03-14 02:15:02,883 p=2269 u=root |  skipping: [node02.okd.me]
2021-03-14 02:15:02,918 p=2269 u=root |  TASK [openshift_excluder : Include main action task file] ***********************************************************************************************************************
2021-03-14 02:15:03,250 p=2269 u=root |  included: /usr/share/ansible/openshift-ansible/roles/openshift_excluder/tasks/disable.yml for master.okd.me, node01.okd.me, node02.okd.me
2021-03-14 02:15:03,295 p=2269 u=root |  TASK [openshift_excluder : Get available excluder version] **********************************************************************************************************************
2021-03-14 02:15:03,341 p=2269 u=root |  skipping: [master.okd.me]
2021-03-14 02:15:03,382 p=2269 u=root |  skipping: [node01.okd.me]
2021-03-14 02:15:03,399 p=2269 u=root |  skipping: [node02.okd.me]
2021-03-14 02:15:03,434 p=2269 u=root |  TASK [openshift_excluder : Fail when excluder package is not found] *************************************************************************************************************
2021-03-14 02:15:03,479 p=2269 u=root |  skipping: [master.okd.me]
2021-03-14 02:15:03,518 p=2269 u=root |  skipping: [node01.okd.me]
2021-03-14 02:15:03,537 p=2269 u=root |  skipping: [node02.okd.me]
2021-03-14 02:15:03,574 p=2269 u=root |  TASK [openshift_excluder : Set fact excluder_version] ***************************************************************************************************************************
2021-03-14 02:15:03,620 p=2269 u=root |  skipping: [master.okd.me]
2021-03-14 02:15:03,660 p=2269 u=root |  skipping: [node01.okd.me]
2021-03-14 02:15:03,679 p=2269 u=root |  skipping: [node02.okd.me]
2021-03-14 02:15:03,720 p=2269 u=root |  TASK [openshift_excluder : origin-docker-excluder version detected] *************************************************************************************************************
2021-03-14 02:15:03,768 p=2269 u=root |  skipping: [master.okd.me]
2021-03-14 02:15:03,808 p=2269 u=root |  skipping: [node01.okd.me]
2021-03-14 02:15:03,834 p=2269 u=root |  skipping: [node02.okd.me]
2021-03-14 02:15:03,876 p=2269 u=root |  TASK [openshift_excluder : Printing upgrade target version] *********************************************************************************************************************
2021-03-14 02:15:03,919 p=2269 u=root |  skipping: [master.okd.me]
2021-03-14 02:15:03,960 p=2269 u=root |  skipping: [node01.okd.me]
2021-03-14 02:15:03,978 p=2269 u=root |  skipping: [node02.okd.me]
2021-03-14 02:15:04,019 p=2269 u=root |  TASK [openshift_excluder : Check the available origin-docker-excluder version is at most of the upgrade target version] *********************************************************
2021-03-14 02:15:04,063 p=2269 u=root |  skipping: [master.okd.me]
2021-03-14 02:15:04,103 p=2269 u=root |  skipping: [node01.okd.me]
2021-03-14 02:15:04,121 p=2269 u=root |  skipping: [node02.okd.me]
2021-03-14 02:15:04,156 p=2269 u=root |  TASK [openshift_excluder : Get available excluder version] **********************************************************************************************************************
2021-03-14 02:15:04,199 p=2269 u=root |  skipping: [master.okd.me]
2021-03-14 02:15:04,239 p=2269 u=root |  skipping: [node01.okd.me]
2021-03-14 02:15:04,258 p=2269 u=root |  skipping: [node02.okd.me]
2021-03-14 02:15:04,294 p=2269 u=root |  TASK [openshift_excluder : Fail when excluder package is not found] *************************************************************************************************************
2021-03-14 02:15:04,341 p=2269 u=root |  skipping: [master.okd.me]
2021-03-14 02:15:04,380 p=2269 u=root |  skipping: [node01.okd.me]
2021-03-14 02:15:04,397 p=2269 u=root |  skipping: [node02.okd.me]
2021-03-14 02:15:04,435 p=2269 u=root |  TASK [openshift_excluder : Set fact excluder_version] ***************************************************************************************************************************
2021-03-14 02:15:04,481 p=2269 u=root |  skipping: [master.okd.me]
2021-03-14 02:15:04,528 p=2269 u=root |  skipping: [node01.okd.me]
2021-03-14 02:15:04,548 p=2269 u=root |  skipping: [node02.okd.me]
2021-03-14 02:15:04,589 p=2269 u=root |  TASK [openshift_excluder : origin-excluder version detected] ********************************************************************************************************************
2021-03-14 02:15:04,630 p=2269 u=root |  skipping: [master.okd.me]
2021-03-14 02:15:04,669 p=2269 u=root |  skipping: [node01.okd.me]
2021-03-14 02:15:04,702 p=2269 u=root |  skipping: [node02.okd.me]
2021-03-14 02:15:04,741 p=2269 u=root |  TASK [openshift_excluder : Printing upgrade target version] *********************************************************************************************************************
2021-03-14 02:15:04,787 p=2269 u=root |  skipping: [master.okd.me]
2021-03-14 02:15:04,827 p=2269 u=root |  skipping: [node01.okd.me]
2021-03-14 02:15:04,845 p=2269 u=root |  skipping: [node02.okd.me]
2021-03-14 02:15:04,885 p=2269 u=root |  TASK [openshift_excluder : Check the available origin-excluder version is at most of the upgrade target version] ****************************************************************
2021-03-14 02:15:04,931 p=2269 u=root |  skipping: [master.okd.me]
2021-03-14 02:15:04,971 p=2269 u=root |  skipping: [node01.okd.me]
2021-03-14 02:15:04,991 p=2269 u=root |  skipping: [node02.okd.me]
2021-03-14 02:15:05,028 p=2269 u=root |  TASK [openshift_excluder : Check for docker-excluder] ***************************************************************************************************************************
2021-03-14 02:15:05,581 p=2269 u=root |  ok: [master.okd.me]
2021-03-14 02:15:05,721 p=2269 u=root |  ok: [node01.okd.me]
2021-03-14 02:15:05,783 p=2269 u=root |  ok: [node02.okd.me]
2021-03-14 02:15:05,825 p=2269 u=root |  TASK [openshift_excluder : disable docker excluder] *****************************************************************************************************************************
2021-03-14 02:15:06,549 p=2269 u=root |  changed: [master.okd.me]
2021-03-14 02:15:06,660 p=2269 u=root |  changed: [node01.okd.me]
2021-03-14 02:15:06,874 p=2269 u=root |  changed: [node02.okd.me]
2021-03-14 02:15:06,909 p=2269 u=root |  TASK [openshift_excluder : Check for openshift excluder] ************************************************************************************************************************
2021-03-14 02:15:07,607 p=2269 u=root |  ok: [master.okd.me]
2021-03-14 02:15:07,664 p=2269 u=root |  ok: [node01.okd.me]
2021-03-14 02:15:07,736 p=2269 u=root |  ok: [node02.okd.me]
2021-03-14 02:15:07,772 p=2269 u=root |  TASK [openshift_excluder : disable openshift excluder] **************************************************************************************************************************
2021-03-14 02:15:08,479 p=2269 u=root |  changed: [master.okd.me]
2021-03-14 02:15:08,643 p=2269 u=root |  changed: [node01.okd.me]
2021-03-14 02:15:08,647 p=2269 u=root |  changed: [node02.okd.me]
2021-03-14 02:15:08,683 p=2269 u=root |  TASK [openshift_excluder : Install docker excluder - yum] ***********************************************************************************************************************
2021-03-14 02:15:17,481 p=2269 u=root |  ok: [master.okd.me]
2021-03-14 02:15:19,840 p=2269 u=root |  ok: [node01.okd.me]
2021-03-14 02:15:20,100 p=2269 u=root |  ok: [node02.okd.me]
2021-03-14 02:15:20,136 p=2269 u=root |  TASK [openshift_excluder : Install docker excluder - dnf] ***********************************************************************************************************************
2021-03-14 02:15:20,234 p=2269 u=root |  skipping: [master.okd.me]
2021-03-14 02:15:20,237 p=2269 u=root |  skipping: [node01.okd.me]
2021-03-14 02:15:20,273 p=2269 u=root |  skipping: [node02.okd.me]
2021-03-14 02:15:20,311 p=2269 u=root |  TASK [openshift_excluder : Install openshift excluder - yum] ********************************************************************************************************************
2021-03-14 02:15:23,267 p=2269 u=root |  ok: [master.okd.me]
2021-03-14 02:15:23,415 p=2269 u=root |  ok: [node02.okd.me]
2021-03-14 02:15:25,702 p=2269 u=root |  ok: [node01.okd.me]
2021-03-14 02:15:25,736 p=2269 u=root |  TASK [openshift_excluder : Install openshift excluder - dnf] ********************************************************************************************************************
2021-03-14 02:15:25,826 p=2269 u=root |  skipping: [master.okd.me]
2021-03-14 02:15:25,834 p=2269 u=root |  skipping: [node01.okd.me]
2021-03-14 02:15:25,868 p=2269 u=root |  skipping: [node02.okd.me]
2021-03-14 02:15:25,905 p=2269 u=root |  TASK [openshift_excluder : set_fact] ********************************************************************************************************************************************
2021-03-14 02:15:26,016 p=2269 u=root |  ok: [master.okd.me]
2021-03-14 02:15:26,034 p=2269 u=root |  ok: [node01.okd.me]
2021-03-14 02:15:26,086 p=2269 u=root |  ok: [node02.okd.me]
2021-03-14 02:15:26,120 p=2269 u=root |  TASK [openshift_excluder : Check for docker-excluder] ***************************************************************************************************************************
2021-03-14 02:15:26,667 p=2269 u=root |  ok: [master.okd.me]
2021-03-14 02:15:26,874 p=2269 u=root |  ok: [node01.okd.me]
2021-03-14 02:15:26,931 p=2269 u=root |  ok: [node02.okd.me]
2021-03-14 02:15:26,975 p=2269 u=root |  TASK [openshift_excluder : Check for openshift excluder] ************************************************************************************************************************
2021-03-14 02:15:27,543 p=2269 u=root |  ok: [master.okd.me]
2021-03-14 02:15:27,681 p=2269 u=root |  ok: [node01.okd.me]
2021-03-14 02:15:27,750 p=2269 u=root |  ok: [node02.okd.me]
2021-03-14 02:15:27,789 p=2269 u=root |  TASK [openshift_excluder : Enable docker excluder] ******************************************************************************************************************************
2021-03-14 02:15:28,543 p=2269 u=root |  changed: [master.okd.me]
2021-03-14 02:15:28,755 p=2269 u=root |  changed: [node01.okd.me]
2021-03-14 02:15:28,789 p=2269 u=root |  changed: [node02.okd.me]
2021-03-14 02:15:28,823 p=2269 u=root |  TASK [openshift_excluder : Enable openshift excluder] ***************************************************************************************************************************
2021-03-14 02:15:29,526 p=2269 u=root |  changed: [master.okd.me]
2021-03-14 02:15:30,226 p=2269 u=root |  changed: [node02.okd.me]
2021-03-14 02:15:30,399 p=2269 u=root |  changed: [node01.okd.me]
2021-03-14 02:15:30,437 p=2269 u=root |  TASK [openshift_excluder : Check for docker-excluder] ***************************************************************************************************************************
2021-03-14 02:15:31,100 p=2269 u=root |  ok: [master.okd.me]
2021-03-14 02:15:31,213 p=2269 u=root |  ok: [node02.okd.me]
2021-03-14 02:15:31,221 p=2269 u=root |  ok: [node01.okd.me]
2021-03-14 02:15:31,260 p=2269 u=root |  TASK [openshift_excluder : disable docker excluder] *****************************************************************************************************************************
2021-03-14 02:15:31,335 p=2269 u=root |  skipping: [master.okd.me]
2021-03-14 02:15:31,386 p=2269 u=root |  skipping: [node01.okd.me]
2021-03-14 02:15:31,407 p=2269 u=root |  skipping: [node02.okd.me]
2021-03-14 02:15:31,443 p=2269 u=root |  TASK [openshift_excluder : Check for openshift excluder] ************************************************************************************************************************
2021-03-14 02:15:32,030 p=2269 u=root |  ok: [master.okd.me]
2021-03-14 02:15:32,195 p=2269 u=root |  ok: [node01.okd.me]
2021-03-14 02:15:32,233 p=2269 u=root |  ok: [node02.okd.me]
2021-03-14 02:15:32,268 p=2269 u=root |  TASK [openshift_excluder : disable openshift excluder] **************************************************************************************************************************
2021-03-14 02:15:33,083 p=2269 u=root |  changed: [node01.okd.me]
2021-03-14 02:15:33,091 p=2269 u=root |  changed: [master.okd.me]
2021-03-14 02:15:33,143 p=2269 u=root |  changed: [node02.okd.me]
2021-03-14 02:15:33,163 p=2269 u=root |  PLAY [Configure nodes] **********************************************************************************************************************************************************
2021-03-14 02:15:33,233 p=2269 u=root |  TASK [Gathering Facts] **********************************************************************************************************************************************************
2021-03-14 02:15:34,586 p=2269 u=root |  ok: [node02.okd.me]
2021-03-14 02:15:34,652 p=2269 u=root |  ok: [node01.okd.me]
2021-03-14 02:15:34,682 p=2269 u=root |  ok: [master.okd.me]
2021-03-14 02:15:34,726 p=2269 u=root |  TASK [openshift_cloud_provider : Set cloud provider facts] **********************************************************************************************************************
2021-03-14 02:15:34,770 p=2269 u=root |  skipping: [master.okd.me]
2021-03-14 02:15:34,810 p=2269 u=root |  skipping: [node01.okd.me]
2021-03-14 02:15:34,829 p=2269 u=root |  skipping: [node02.okd.me]
2021-03-14 02:15:34,864 p=2269 u=root |  TASK [openshift_cloud_provider : Create cloudprovider config dir] ***************************************************************************************************************
2021-03-14 02:15:34,908 p=2269 u=root |  skipping: [master.okd.me]
2021-03-14 02:15:34,946 p=2269 u=root |  skipping: [node01.okd.me]
2021-03-14 02:15:34,966 p=2269 u=root |  skipping: [node02.okd.me]
2021-03-14 02:15:35,007 p=2269 u=root |  TASK [openshift_cloud_provider : include the defined cloud provider files] ******************************************************************************************************
2021-03-14 02:15:35,051 p=2269 u=root |  skipping: [master.okd.me]
2021-03-14 02:15:35,095 p=2269 u=root |  skipping: [node01.okd.me]
2021-03-14 02:15:35,113 p=2269 u=root |  skipping: [node02.okd.me]
2021-03-14 02:15:35,153 p=2269 u=root |  TASK [openshift_node : fail] ****************************************************************************************************************************************************
2021-03-14 02:15:35,197 p=2269 u=root |  skipping: [master.okd.me]
2021-03-14 02:15:35,236 p=2269 u=root |  skipping: [node01.okd.me]
2021-03-14 02:15:35,263 p=2269 u=root |  skipping: [node02.okd.me]
2021-03-14 02:15:35,416 p=2269 u=root |  TASK [openshift_node : Check that node image is present] ************************************************************************************************************************
2021-03-14 02:15:36,847 p=2269 u=root |  changed: [node01.okd.me]
2021-03-14 02:15:36,863 p=2269 u=root |  changed: [master.okd.me]
2021-03-14 02:15:37,482 p=2269 u=root |  changed: [node02.okd.me]
2021-03-14 02:15:37,519 p=2269 u=root |  TASK [openshift_node : Pre-pull node image] *************************************************************************************************************************************
2021-03-14 02:15:37,565 p=2269 u=root |  skipping: [master.okd.me]
2021-03-14 02:15:37,607 p=2269 u=root |  skipping: [node01.okd.me]
2021-03-14 02:15:37,631 p=2269 u=root |  skipping: [node02.okd.me]
2021-03-14 02:15:37,671 p=2269 u=root |  TASK [openshift_node : Check that pod image is present] *************************************************************************************************************************
2021-03-14 02:15:38,309 p=2269 u=root |  changed: [master.okd.me]
2021-03-14 02:15:38,381 p=2269 u=root |  changed: [node01.okd.me]
2021-03-14 02:15:38,520 p=2269 u=root |  changed: [node02.okd.me]
2021-03-14 02:15:38,555 p=2269 u=root |  TASK [openshift_node : pre-pull pod image] **************************************************************************************************************************************
2021-03-14 02:15:38,600 p=2269 u=root |  skipping: [master.okd.me]
2021-03-14 02:15:38,639 p=2269 u=root |  skipping: [node01.okd.me]
2021-03-14 02:15:38,659 p=2269 u=root |  skipping: [node02.okd.me]
2021-03-14 02:15:38,696 p=2269 u=root |  TASK [openshift_node : Check for NetworkManager service] ************************************************************************************************************************
2021-03-14 02:15:39,243 p=2269 u=root |  ok: [master.okd.me]
2021-03-14 02:15:39,436 p=2269 u=root |  ok: [node01.okd.me]
2021-03-14 02:15:39,484 p=2269 u=root |  ok: [node02.okd.me]
2021-03-14 02:15:39,524 p=2269 u=root |  TASK [openshift_node : Set fact using_network_manager] **************************************************************************************************************************
2021-03-14 02:15:39,841 p=2269 u=root |  ok: [master.okd.me]
2021-03-14 02:15:39,844 p=2269 u=root |  ok: [node01.okd.me]
2021-03-14 02:15:39,953 p=2269 u=root |  ok: [node02.okd.me]
2021-03-14 02:15:39,994 p=2269 u=root |  TASK [openshift_node : Install dnsmasq] *****************************************************************************************************************************************
2021-03-14 02:15:41,389 p=2269 u=root |  ok: [master.okd.me]
2021-03-14 02:15:41,445 p=2269 u=root |  ok: [node01.okd.me]
2021-03-14 02:15:41,585 p=2269 u=root |  ok: [node02.okd.me]
2021-03-14 02:15:41,621 p=2269 u=root |  TASK [openshift_node : ensure origin/node directory exists] *********************************************************************************************************************
2021-03-14 02:15:42,731 p=2269 u=root |  ok: [node01.okd.me] => (item=/etc/origin)
2021-03-14 02:15:42,752 p=2269 u=root |  ok: [master.okd.me] => (item=/etc/origin)
2021-03-14 02:15:43,096 p=2269 u=root |  ok: [node02.okd.me] => (item=/etc/origin)
2021-03-14 02:15:43,285 p=2269 u=root |  ok: [node01.okd.me] => (item=/etc/origin/node)
2021-03-14 02:15:43,354 p=2269 u=root |  ok: [master.okd.me] => (item=/etc/origin/node)
2021-03-14 02:15:43,591 p=2269 u=root |  ok: [node02.okd.me] => (item=/etc/origin/node)
2021-03-14 02:15:43,627 p=2269 u=root |  TASK [openshift_node : Install NetworkManager during node_bootstrap provisioning] ***********************************************************************************************
2021-03-14 02:15:43,671 p=2269 u=root |  skipping: [master.okd.me]
2021-03-14 02:15:43,712 p=2269 u=root |  skipping: [node01.okd.me]
2021-03-14 02:15:43,732 p=2269 u=root |  skipping: [node02.okd.me]
2021-03-14 02:15:43,790 p=2269 u=root |  TASK [openshift_node : Install network manager dispatch script] *****************************************************************************************************************
2021-03-14 02:15:43,835 p=2269 u=root |  skipping: [master.okd.me]
2021-03-14 02:15:43,875 p=2269 u=root |  skipping: [node01.okd.me]
2021-03-14 02:15:43,895 p=2269 u=root |  skipping: [node02.okd.me]
2021-03-14 02:15:43,932 p=2269 u=root |  TASK [openshift_node : Add network manager configuration] ***********************************************************************************************************************
2021-03-14 02:15:43,980 p=2269 u=root |  skipping: [master.okd.me] => (item={u'key': u'dns', u'value': u'none', u'present': False}) 
2021-03-14 02:15:44,035 p=2269 u=root |  skipping: [node01.okd.me] => (item={u'key': u'dns', u'value': u'none', u'present': False}) 
2021-03-14 02:15:44,067 p=2269 u=root |  skipping: [node02.okd.me] => (item={u'key': u'dns', u'value': u'none', u'present': False}) 
2021-03-14 02:15:44,072 p=2269 u=root |   [WARNING]: flush_handlers task does not support when conditional

2021-03-14 02:15:44,159 p=2269 u=root |  TASK [openshift_node : Install dnsmasq configuration] ***************************************************************************************************************************
2021-03-14 02:15:45,755 p=2269 u=root |  ok: [node02.okd.me]
2021-03-14 02:15:45,816 p=2269 u=root |  ok: [node01.okd.me]
2021-03-14 02:15:45,826 p=2269 u=root |  ok: [master.okd.me]
2021-03-14 02:15:45,865 p=2269 u=root |  TASK [openshift_node : Deploy additional dnsmasq.conf] **************************************************************************************************************************
2021-03-14 02:15:45,910 p=2269 u=root |  skipping: [master.okd.me]
2021-03-14 02:15:45,950 p=2269 u=root |  skipping: [node01.okd.me]
2021-03-14 02:15:45,971 p=2269 u=root |  skipping: [node02.okd.me]
2021-03-14 02:15:46,007 p=2269 u=root |  TASK [openshift_node : Create override dnsmasq systemd unit directory] **********************************************************************************************************
2021-03-14 02:15:47,051 p=2269 u=root |  ok: [master.okd.me]
2021-03-14 02:15:47,081 p=2269 u=root |  ok: [node01.okd.me]
2021-03-14 02:15:47,104 p=2269 u=root |  ok: [node02.okd.me]
2021-03-14 02:15:47,143 p=2269 u=root |  TASK [openshift_node : Copy systemd dnsmasq unit override file] *****************************************************************************************************************
2021-03-14 02:15:48,413 p=2269 u=root |  ok: [master.okd.me]
2021-03-14 02:15:48,562 p=2269 u=root |  ok: [node02.okd.me]
2021-03-14 02:15:48,596 p=2269 u=root |  ok: [node01.okd.me]
2021-03-14 02:15:48,634 p=2269 u=root |  TASK [openshift_node : Enable dnsmasq] ******************************************************************************************************************************************
2021-03-14 02:15:50,152 p=2269 u=root |  ok: [master.okd.me]
2021-03-14 02:15:50,455 p=2269 u=root |  ok: [node01.okd.me]
2021-03-14 02:15:50,464 p=2269 u=root |  ok: [node02.okd.me]
2021-03-14 02:15:50,501 p=2269 u=root |  TASK [openshift_node : Install network manager dispatch script] *****************************************************************************************************************
2021-03-14 02:15:51,765 p=2269 u=root |  ok: [node01.okd.me]
2021-03-14 02:15:51,787 p=2269 u=root |  ok: [master.okd.me]
2021-03-14 02:15:51,852 p=2269 u=root |  ok: [node02.okd.me]
2021-03-14 02:15:51,892 p=2269 u=root |  TASK [openshift_node : Add network manager configuration] ***********************************************************************************************************************
2021-03-14 02:15:53,010 p=2269 u=root |  ok: [node02.okd.me] => (item={u'key': u'dns', u'value': u'none', u'present': False})
2021-03-14 02:15:53,022 p=2269 u=root |  ok: [master.okd.me] => (item={u'key': u'dns', u'value': u'none', u'present': False})
2021-03-14 02:15:53,027 p=2269 u=root |  ok: [node01.okd.me] => (item={u'key': u'dns', u'value': u'none', u'present': False})
2021-03-14 02:15:53,074 p=2269 u=root |  TASK [openshift_node : Add iptables allow rules] ********************************************************************************************************************************
2021-03-14 02:15:54,284 p=2269 u=root |  ok: [master.okd.me] => (item={u'port': u'10250/tcp', u'service': u'Kubernetes kubelet'})
2021-03-14 02:15:54,339 p=2269 u=root |  ok: [node02.okd.me] => (item={u'port': u'10250/tcp', u'service': u'Kubernetes kubelet'})
2021-03-14 02:15:54,357 p=2269 u=root |  ok: [node01.okd.me] => (item={u'port': u'10250/tcp', u'service': u'Kubernetes kubelet'})
2021-03-14 02:15:54,878 p=2269 u=root |  ok: [master.okd.me] => (item={u'port': u'10256/tcp', u'service': u'Kubernetes kube-proxy health check for service load balancers'})
2021-03-14 02:15:54,949 p=2269 u=root |  ok: [node02.okd.me] => (item={u'port': u'10256/tcp', u'service': u'Kubernetes kube-proxy health check for service load balancers'})
2021-03-14 02:15:55,001 p=2269 u=root |  ok: [node01.okd.me] => (item={u'port': u'10256/tcp', u'service': u'Kubernetes kube-proxy health check for service load balancers'})
2021-03-14 02:15:55,466 p=2269 u=root |  ok: [master.okd.me] => (item={u'port': u'80/tcp', u'service': u'http'})
2021-03-14 02:15:55,470 p=2269 u=root |  ok: [node02.okd.me] => (item={u'port': u'80/tcp', u'service': u'http'})
2021-03-14 02:15:55,787 p=2269 u=root |  ok: [node01.okd.me] => (item={u'port': u'80/tcp', u'service': u'http'})
2021-03-14 02:15:56,237 p=2269 u=root |  ok: [node02.okd.me] => (item={u'port': u'443/tcp', u'service': u'https'})
2021-03-14 02:15:56,309 p=2269 u=root |  ok: [master.okd.me] => (item={u'port': u'443/tcp', u'service': u'https'})
2021-03-14 02:15:56,393 p=2269 u=root |  ok: [node01.okd.me] => (item={u'port': u'443/tcp', u'service': u'https'})
2021-03-14 02:15:56,942 p=2269 u=root |  ok: [node02.okd.me] => (item={u'cond': u'openshift_use_openshift_sdn | bool', u'port': u'4789/udp', u'service': u'OpenShift OVS sdn'})
2021-03-14 02:15:56,989 p=2269 u=root |  ok: [node01.okd.me] => (item={u'cond': u'openshift_use_openshift_sdn | bool', u'port': u'4789/udp', u'service': u'OpenShift OVS sdn'})
2021-03-14 02:15:57,006 p=2269 u=root |  skipping: [node02.okd.me] => (item={u'cond': False, u'port': u'179/tcp', u'service': u'Calico BGP Port'}) 
2021-03-14 02:15:57,024 p=2269 u=root |  skipping: [node01.okd.me] => (item={u'cond': False, u'port': u'179/tcp', u'service': u'Calico BGP Port'}) 
2021-03-14 02:15:57,031 p=2269 u=root |  ok: [master.okd.me] => (item={u'cond': u'openshift_use_openshift_sdn | bool', u'port': u'4789/udp', u'service': u'OpenShift OVS sdn'})
2021-03-14 02:15:57,041 p=2269 u=root |  skipping: [node02.okd.me] => (item={u'cond': False, u'port': u'/tcp', u'service': u'Kubernetes service NodePort TCP'}) 
2021-03-14 02:15:57,064 p=2269 u=root |  skipping: [node02.okd.me] => (item={u'cond': False, u'port': u'/udp', u'service': u'Kubernetes service NodePort UDP'}) 
2021-03-14 02:15:57,073 p=2269 u=root |  skipping: [node01.okd.me] => (item={u'cond': False, u'port': u'/tcp', u'service': u'Kubernetes service NodePort TCP'}) 
2021-03-14 02:15:57,075 p=2269 u=root |  skipping: [master.okd.me] => (item={u'cond': False, u'port': u'179/tcp', u'service': u'Calico BGP Port'}) 
2021-03-14 02:15:57,117 p=2269 u=root |  skipping: [node01.okd.me] => (item={u'cond': False, u'port': u'/udp', u'service': u'Kubernetes service NodePort UDP'}) 
2021-03-14 02:15:57,128 p=2269 u=root |  skipping: [master.okd.me] => (item={u'cond': False, u'port': u'/tcp', u'service': u'Kubernetes service NodePort TCP'}) 
2021-03-14 02:15:57,155 p=2269 u=root |  skipping: [master.okd.me] => (item={u'cond': False, u'port': u'/udp', u'service': u'Kubernetes service NodePort UDP'}) 
2021-03-14 02:15:57,728 p=2269 u=root |  ok: [node01.okd.me] => (item={u'port': u'9000-10000/tcp', u'service': u'Prometheus monitoring'})
2021-03-14 02:15:57,781 p=2269 u=root |  ok: [master.okd.me] => (item={u'port': u'9000-10000/tcp', u'service': u'Prometheus monitoring'})
2021-03-14 02:15:57,790 p=2269 u=root |  ok: [node02.okd.me] => (item={u'port': u'9000-10000/tcp', u'service': u'Prometheus monitoring'})
2021-03-14 02:15:57,826 p=2269 u=root |  TASK [openshift_node : Remove iptables rules] ***********************************************************************************************************************************
2021-03-14 02:15:57,967 p=2269 u=root |  TASK [openshift_node : Add firewalld allow rules] *******************************************************************************************************************************
2021-03-14 02:15:58,104 p=2269 u=root |  skipping: [master.okd.me] => (item={u'port': u'10250/tcp', u'service': u'Kubernetes kubelet'}) 
2021-03-14 02:15:58,106 p=2269 u=root |  skipping: [master.okd.me] => (item={u'port': u'10256/tcp', u'service': u'Kubernetes kube-proxy health check for service load balancers'}) 
2021-03-14 02:15:58,107 p=2269 u=root |  skipping: [master.okd.me] => (item={u'port': u'80/tcp', u'service': u'http'}) 
2021-03-14 02:15:58,108 p=2269 u=root |  skipping: [master.okd.me] => (item={u'port': u'443/tcp', u'service': u'https'}) 
2021-03-14 02:15:58,109 p=2269 u=root |  skipping: [master.okd.me] => (item={u'cond': u'openshift_use_openshift_sdn | bool', u'port': u'4789/udp', u'service': u'OpenShift OVS sdn'}) 
2021-03-14 02:15:58,129 p=2269 u=root |  skipping: [master.okd.me] => (item={u'cond': False, u'port': u'179/tcp', u'service': u'Calico BGP Port'}) 
2021-03-14 02:15:58,137 p=2269 u=root |  skipping: [node01.okd.me] => (item={u'port': u'10250/tcp', u'service': u'Kubernetes kubelet'}) 
2021-03-14 02:15:58,146 p=2269 u=root |  skipping: [node01.okd.me] => (item={u'port': u'10256/tcp', u'service': u'Kubernetes kube-proxy health check for service load balancers'}) 
2021-03-14 02:15:58,166 p=2269 u=root |  skipping: [node01.okd.me] => (item={u'port': u'80/tcp', u'service': u'http'}) 
2021-03-14 02:15:58,170 p=2269 u=root |  skipping: [master.okd.me] => (item={u'cond': False, u'port': u'/tcp', u'service': u'Kubernetes service NodePort TCP'}) 
2021-03-14 02:15:58,187 p=2269 u=root |  skipping: [node01.okd.me] => (item={u'port': u'443/tcp', u'service': u'https'}) 
2021-03-14 02:15:58,209 p=2269 u=root |  skipping: [master.okd.me] => (item={u'cond': False, u'port': u'/udp', u'service': u'Kubernetes service NodePort UDP'}) 
2021-03-14 02:15:58,211 p=2269 u=root |  skipping: [node01.okd.me] => (item={u'cond': u'openshift_use_openshift_sdn | bool', u'port': u'4789/udp', u'service': u'OpenShift OVS sdn'}) 
2021-03-14 02:15:58,229 p=2269 u=root |  skipping: [node01.okd.me] => (item={u'cond': False, u'port': u'179/tcp', u'service': u'Calico BGP Port'}) 
2021-03-14 02:15:58,235 p=2269 u=root |  skipping: [master.okd.me] => (item={u'port': u'9000-10000/tcp', u'service': u'Prometheus monitoring'}) 
2021-03-14 02:15:58,251 p=2269 u=root |  skipping: [node01.okd.me] => (item={u'cond': False, u'port': u'/tcp', u'service': u'Kubernetes service NodePort TCP'}) 
2021-03-14 02:15:58,258 p=2269 u=root |  skipping: [node02.okd.me] => (item={u'port': u'10250/tcp', u'service': u'Kubernetes kubelet'}) 
2021-03-14 02:15:58,266 p=2269 u=root |  skipping: [node01.okd.me] => (item={u'cond': False, u'port': u'/udp', u'service': u'Kubernetes service NodePort UDP'}) 
2021-03-14 02:15:58,266 p=2269 u=root |  skipping: [node02.okd.me] => (item={u'port': u'10256/tcp', u'service': u'Kubernetes kube-proxy health check for service load balancers'}) 
2021-03-14 02:15:58,281 p=2269 u=root |  skipping: [node01.okd.me] => (item={u'port': u'9000-10000/tcp', u'service': u'Prometheus monitoring'}) 
2021-03-14 02:15:58,288 p=2269 u=root |  skipping: [node02.okd.me] => (item={u'port': u'80/tcp', u'service': u'http'}) 
2021-03-14 02:15:58,311 p=2269 u=root |  skipping: [node02.okd.me] => (item={u'port': u'443/tcp', u'service': u'https'}) 
2021-03-14 02:15:58,325 p=2269 u=root |  skipping: [node02.okd.me] => (item={u'cond': u'openshift_use_openshift_sdn | bool', u'port': u'4789/udp', u'service': u'OpenShift OVS sdn'}) 
